Date/Time,Environmental Audio Exposure (dBASPL),Source
2023-10-08 00:42:03,80.85,Apple Watch van Mithat Can
2023-10-08 01:11:58,78.48,Apple Watch van Mithat Can
2023-10-08 01:41:53,68.68,Apple Watch van Mithat Can
2023-10-08 02:11:48,73.5,Apple Watch van Mithat Can
2023-10-08 02:41:43,72.43,Apple Watch van Mithat Can
2023-10-08 03:11:38,71.09,Apple Watch van Mithat Can
2023-10-08 03:41:33,66.68,Apple Watch van Mithat Can
2023-10-08 04:11:33,60.66,Apple Watch van Mithat Can
2023-10-08 10:20:15,71.71,Apple Watch van Mithat Can
2023-10-08 10:50:15,71.55,Apple Watch van Mithat Can
2023-10-08 11:20:10,74.06,Apple Watch van Mithat Can
2023-10-08 11:50:05,74.64,Apple Watch van Mithat Can
2023-10-08 12:20:00,74.66,Apple Watch van Mithat Can
2023-10-08 12:50:00,75.35,Apple Watch van Mithat Can
2023-10-08 13:19:55,72.71,Apple Watch van Mithat Can
2023-10-08 13:49:50,81.5,Apple Watch van Mithat Can
2023-10-08 14:19:45,79.64,Apple Watch van Mithat Can
2023-10-08 14:49:40,77.75,Apple Watch van Mithat Can
2023-10-08 15:19:35,78.35,Apple Watch van Mithat Can
2023-10-08 15:49:35,78.26,Apple Watch van Mithat Can
2023-10-08 16:19:30,92.62,Apple Watch van Mithat Can
2023-10-08 16:49:25,75.43,Apple Watch van Mithat Can
2023-10-08 17:19:25,72.48,Apple Watch van Mithat Can
2023-10-08 17:49:25,70.86,Apple Watch van Mithat Can
2023-10-08 18:19:25,73.88,Apple Watch van Mithat Can
2023-10-08 18:49:25,78.03,Apple Watch van Mithat Can
2023-10-09 15:42:00,62.78,Apple Watch van Mithat Can
2023-10-09 17:03:29,69.14,Apple Watch van Mithat Can
2023-10-09 17:33:29,74.69,Apple Watch van Mithat Can
2023-10-09 18:03:29,70.71,Apple Watch van Mithat Can
2023-10-09 18:33:29,68.71,Apple Watch van Mithat Can
2023-10-09 19:03:29,73.87,Apple Watch van Mithat Can
2023-10-09 19:33:29,70.26,Apple Watch van Mithat Can
2023-10-09 20:03:29,70.53,Apple Watch van Mithat Can
2023-10-09 20:33:29,69.57,Apple Watch van Mithat Can
2023-10-09 21:03:29,65.22,Apple Watch van Mithat Can
2023-10-09 21:33:29,60.62,Apple Watch van Mithat Can
2023-10-09 22:03:24,61.65,Apple Watch van Mithat Can
2023-10-09 22:33:19,69.46,Apple Watch van Mithat Can
2023-10-09 23:03:19,68.03,Apple Watch van Mithat Can
2023-10-09 23:33:19,73.25,Apple Watch van Mithat Can
2023-10-10 00:03:19,73.86,Apple Watch van Mithat Can
2023-10-10 00:33:14,58.42,Apple Watch van Mithat Can
2023-10-10 01:03:09,60,Apple Watch van Mithat Can
2023-10-10 17:17:43,76.31,Apple Watch van Mithat Can
2023-10-10 17:47:43,74.24,Apple Watch van Mithat Can
2023-10-10 18:17:43,76.07,Apple Watch van Mithat Can
2023-10-10 18:47:43,76.38,Apple Watch van Mithat Can
2023-10-10 19:17:43,74.22,Apple Watch van Mithat Can
2023-10-10 19:47:38,75.14,Apple Watch van Mithat Can
2023-10-10 20:17:38,74.82,Apple Watch van Mithat Can
2023-10-10 20:47:38,76.13,Apple Watch van Mithat Can
2023-10-10 21:17:38,80.37,Apple Watch van Mithat Can
2023-10-10 21:47:36,71.12,Apple Watch van Mithat Can
2023-10-10 22:17:31,66.58,Apple Watch van Mithat Can
2023-10-10 22:47:31,63.51,Apple Watch van Mithat Can
2023-10-10 23:17:26,66.94,Apple Watch van Mithat Can
2023-10-10 23:47:23,72.41,Apple Watch van Mithat Can
2023-10-11 00:17:18,68.54,Apple Watch van Mithat Can
2023-10-11 00:47:13,68.88,Apple Watch van Mithat Can
2023-10-12 13:55:01,80.93,Apple Watch van Mithat Can
2023-10-12 14:25:01,71.74,Apple Watch van Mithat Can
2023-10-12 14:54:56,68.94,Apple Watch van Mithat Can
2023-10-12 15:24:51,72.4,Apple Watch van Mithat Can
2023-10-12 15:54:46,79.21,Apple Watch van Mithat Can
2023-10-12 16:24:41,72.04,Apple Watch van Mithat Can
2023-10-12 16:54:36,74.79,Apple Watch van Mithat Can
2023-10-12 17:24:36,72.11,Apple Watch van Mithat Can
2023-10-12 17:54:31,72,Apple Watch van Mithat Can
2023-10-12 18:24:31,70.15,Apple Watch van Mithat Can
2023-10-12 18:54:26,71.9,Apple Watch van Mithat Can
2023-10-12 19:24:21,84.12,Apple Watch van Mithat Can
2023-10-12 19:54:21,80.09,Apple Watch van Mithat Can
2023-10-12 20:24:21,80.49,Apple Watch van Mithat Can
2023-10-12 20:54:21,81.58,Apple Watch van Mithat Can
2023-10-12 21:24:21,75.04,Apple Watch van Mithat Can
2023-10-12 21:54:16,68.45,Apple Watch van Mithat Can
2023-10-12 22:24:16,70.58,Apple Watch van Mithat Can
2023-10-12 22:54:16,70.7,Apple Watch van Mithat Can
2023-10-12 23:24:16,64.89,Apple Watch van Mithat Can
2023-10-12 23:54:16,64.53,Apple Watch van Mithat Can
2023-10-13 00:24:11,55.5,Apple Watch van Mithat Can
2023-10-13 00:54:06,57.2,Apple Watch van Mithat Can
2023-10-13 01:24:01,62.15,Apple Watch van Mithat Can
2023-10-13 01:53:56,59.2,Apple Watch van Mithat Can
2023-10-13 02:23:54,70.5,Apple Watch van Mithat Can
2023-10-13 02:53:49,69.46,Apple Watch van Mithat Can
2023-10-13 03:23:44,69.15,Apple Watch van Mithat Can
2023-10-13 13:22:22,70.97,Apple Watch van Mithat Can
2023-10-13 13:52:17,70.4,Apple Watch van Mithat Can
2023-10-13 14:22:12,70.26,Apple Watch van Mithat Can
2023-10-13 14:52:12,68.71,Apple Watch van Mithat Can
2023-10-13 15:22:07,72.15,Apple Watch van Mithat Can
2023-10-13 15:52:02,92.49,Apple Watch van Mithat Can
2023-10-13 15:55:32,70.98,Apple Watch van Mithat Can
2023-10-13 16:25:32,74.42,Apple Watch van Mithat Can
2023-10-13 16:55:27,71.88,Apple Watch van Mithat Can
2023-10-13 17:25:22,61.95,Apple Watch van Mithat Can
2023-10-13 17:55:17,62.53,Apple Watch van Mithat Can
2023-10-13 18:25:17,68.3,Apple Watch van Mithat Can
2023-10-13 18:55:17,60.33,Apple Watch van Mithat Can
2023-10-14 14:38:48,71.05,Apple Watch van Mithat Can
2023-10-14 15:08:48,69.75,Apple Watch van Mithat Can
2023-10-14 15:38:48,70.8,Apple Watch van Mithat Can
2023-10-14 16:08:48,69.02,Apple Watch van Mithat Can
2023-10-14 16:38:48,62.5,Apple Watch van Mithat Can
2023-10-14 17:08:43,60.74,Apple Watch van Mithat Can
2023-10-14 17:38:43,59.86,Apple Watch van Mithat Can
2023-10-14 18:08:38,76.2,Apple Watch van Mithat Can
2023-10-14 18:38:38,71.22,Apple Watch van Mithat Can
2023-10-14 19:08:33,74.41,Apple Watch van Mithat Can
2023-10-14 19:38:33,75.83,Apple Watch van Mithat Can
2023-10-14 20:08:33,74.14,Apple Watch van Mithat Can
2023-10-14 20:38:33,70.85,Apple Watch van Mithat Can
2023-10-14 21:08:33,76.45,Apple Watch van Mithat Can
2023-10-14 21:38:33,76.85,Apple Watch van Mithat Can
2023-10-14 22:08:33,76.47,Apple Watch van Mithat Can
2023-10-14 22:38:33,74.74,Apple Watch van Mithat Can
2023-10-14 23:08:33,73.97,Apple Watch van Mithat Can
2023-10-14 23:38:33,64.49,Apple Watch van Mithat Can
2023-10-15 00:08:28,65.41,Apple Watch van Mithat Can
2023-10-15 18:34:03,79.02,Apple Watch van Mithat Can
2023-10-15 19:03:58,72.82,Apple Watch van Mithat Can
2023-10-15 19:33:58,71.96,Apple Watch van Mithat Can
2023-10-15 20:03:58,70.59,Apple Watch van Mithat Can
2023-10-15 20:33:58,70.05,Apple Watch van Mithat Can
2023-10-15 21:03:53,70.09,Apple Watch van Mithat Can
2023-10-15 21:33:48,72.25,Apple Watch van Mithat Can
2023-10-15 22:03:48,75.68,Apple Watch van Mithat Can
2023-10-15 22:33:43,87.7,Apple Watch van Mithat Can
2023-10-15 23:03:43,73.18,Apple Watch van Mithat Can
2023-10-15 23:33:43,74.46,Apple Watch van Mithat Can
2023-10-16 00:03:38,66.91,Apple Watch van Mithat Can
2023-10-16 00:33:33,57.05,Apple Watch van Mithat Can
2023-10-16 01:03:28,69.16,Apple Watch van Mithat Can
2023-10-16 01:33:23,61.74,Apple Watch van Mithat Can
2023-10-16 02:03:18,67.51,Apple Watch van Mithat Can
2023-10-16 02:33:18,73.5,Apple Watch van Mithat Can
2023-10-16 10:13:17,64.73,Apple Watch van Mithat Can
2023-10-16 10:43:17,64.99,Apple Watch van Mithat Can
2023-10-16 11:13:17,59.55,Apple Watch van Mithat Can
2023-10-16 11:43:17,60.72,Apple Watch van Mithat Can
2023-10-16 12:13:12,61.82,Apple Watch van Mithat Can
2023-10-16 12:43:12,67.54,Apple Watch van Mithat Can
2023-10-16 13:13:07,69.95,Apple Watch van Mithat Can
2023-10-16 13:43:02,70.61,Apple Watch van Mithat Can
2023-10-16 14:12:57,70.45,Apple Watch van Mithat Can
2023-10-16 14:42:52,69.11,Apple Watch van Mithat Can
2023-10-16 15:12:47,67.28,Apple Watch van Mithat Can
2023-10-16 15:42:47,73.47,Apple Watch van Mithat Can
2023-10-16 16:12:42,66.99,Apple Watch van Mithat Can
2023-10-16 16:42:37,74.56,Apple Watch van Mithat Can
2023-10-16 17:12:37,72.04,Apple Watch van Mithat Can
2023-10-16 17:42:37,76.35,Apple Watch van Mithat Can
2023-10-16 18:12:32,78.24,Apple Watch van Mithat Can
2023-10-16 18:42:32,78.52,Apple Watch van Mithat Can
2023-10-16 19:12:32,80.18,Apple Watch van Mithat Can
2023-10-16 19:42:32,73.91,Apple Watch van Mithat Can
2023-10-16 20:12:27,67.55,Apple Watch van Mithat Can
2023-10-16 21:16:09,55.3,Apple Watch van Mithat Can
2023-10-17 22:11:49,64.5,Apple Watch van Mithat Can
2023-10-17 22:41:49,65.19,Apple Watch van Mithat Can
2023-10-17 23:11:49,55.36,Apple Watch van Mithat Can
2023-10-17 23:41:49,68.95,Apple Watch van Mithat Can
2023-10-18 00:11:49,64.95,Apple Watch van Mithat Can
2023-10-18 00:41:49,62.21,Apple Watch van Mithat Can
2023-10-18 01:11:49,63.31,Apple Watch van Mithat Can
2023-10-19 12:14:12,67.06,Apple Watch van Mithat Can
2023-10-19 12:44:07,67.02,Apple Watch van Mithat Can
2023-10-19 13:14:07,69.26,Apple Watch van Mithat Can
2023-10-19 13:44:07,54.04,Apple Watch van Mithat Can
2023-10-19 14:14:06,66.81,Apple Watch van Mithat Can
2023-10-19 14:44:06,60.84,Apple Watch van Mithat Can
2023-10-19 15:14:06,60.73,Apple Watch van Mithat Can
2023-10-19 15:44:01,60.17,Apple Watch van Mithat Can
2023-10-19 16:13:56,60.38,Apple Watch van Mithat Can
2023-10-19 16:43:51,62.22,Apple Watch van Mithat Can
2023-10-19 17:13:47,68.92,Apple Watch van Mithat Can
2023-10-19 17:43:42,63.52,Apple Watch van Mithat Can
2023-10-19 18:13:37,65.35,Apple Watch van Mithat Can
2023-10-19 18:43:32,70.26,Apple Watch van Mithat Can
2023-10-19 19:13:27,49.36,Apple Watch van Mithat Can
2023-10-19 19:43:22,46.61,Apple Watch van Mithat Can
2023-10-19 20:13:22,63.07,Apple Watch van Mithat Can
2023-10-19 20:43:17,64.86,Apple Watch van Mithat Can
2023-10-19 21:13:17,55.83,Apple Watch van Mithat Can
2023-10-19 21:43:17,63.85,Apple Watch van Mithat Can
2023-10-19 22:13:16,68.06,Apple Watch van Mithat Can
2023-10-19 22:43:12,58.99,Apple Watch van Mithat Can
2023-10-19 23:13:12,57.09,Apple Watch van Mithat Can
2023-10-19 23:43:07,62.61,Apple Watch van Mithat Can
2023-10-20 00:13:02,61.06,Apple Watch van Mithat Can
2023-10-20 00:43:02,55.6,Apple Watch van Mithat Can
2023-10-20 01:13:02,43.3,Apple Watch van Mithat Can
2023-10-21 19:50:57,76.34,Apple Watch van Mithat Can
2023-10-21 20:20:52,78.08,Apple Watch van Mithat Can
2023-10-21 20:50:52,86.23,Apple Watch van Mithat Can
2023-10-21 20:58:22,93.35,Apple Watch van Mithat Can
2023-10-21 21:23:07,94.42,Apple Watch van Mithat Can
2023-10-21 21:29:42,97.96,Apple Watch van Mithat Can
2023-10-21 21:54:27,97.79,Apple Watch van Mithat Can
2023-10-21 22:00:22,102.08,Apple Watch van Mithat Can
2023-10-21 22:24:52,81.5,Apple Watch van Mithat Can
2023-10-21 22:54:52,75.25,Apple Watch van Mithat Can
2023-10-21 23:24:52,74.91,Apple Watch van Mithat Can
2023-10-21 23:54:52,83.15,Apple Watch van Mithat Can
2023-10-22 00:24:52,82.49,Apple Watch van Mithat Can
2023-10-22 00:54:52,74.25,Apple Watch van Mithat Can
2023-10-22 01:24:52,78.26,Apple Watch van Mithat Can
2023-10-22 01:54:47,47.37,Apple Watch van Mithat Can
2023-10-23 17:42:40,58.55,Apple Watch van Mithat Can
2023-10-23 18:12:40,81.76,Apple Watch van Mithat Can
2023-10-23 20:00:45,71.23,Apple Watch van Mithat Can
2023-10-23 20:30:40,71.16,Apple Watch van Mithat Can
2023-10-23 21:00:40,67.92,Apple Watch van Mithat Can
2023-10-23 21:30:40,66.96,Apple Watch van Mithat Can
2023-10-23 22:00:35,68.55,Apple Watch van Mithat Can
2023-10-23 22:30:30,75.43,Apple Watch van Mithat Can
2023-10-23 23:00:30,66.93,Apple Watch van Mithat Can
2023-10-23 23:30:30,73.26,Apple Watch van Mithat Can
2023-10-24 00:00:30,69.41,Apple Watch van Mithat Can
2023-10-24 00:30:30,70.36,Apple Watch van Mithat Can
2023-10-24 01:00:25,76.59,Apple Watch van Mithat Can
2023-10-24 01:30:25,62.58,Apple Watch van Mithat Can
2023-10-24 02:00:20,64.4,Apple Watch van Mithat Can
2023-10-24 02:30:15,58.81,Apple Watch van Mithat Can
2023-10-24 03:00:10,52.82,Apple Watch van Mithat Can
2023-10-25 07:40:49,82.5,Apple Watch van Mithat Can
2023-10-25 08:10:44,85.27,Apple Watch van Mithat Can
2023-10-25 09:55:45,75.45,Apple Watch van Mithat Can
2023-10-25 10:25:45,72.22,Apple Watch van Mithat Can
2023-10-25 10:55:45,67.71,Apple Watch van Mithat Can
2023-10-25 11:25:45,76.99,Apple Watch van Mithat Can
2023-10-25 11:55:45,64.26,Apple Watch van Mithat Can
2023-10-25 12:25:40,38.99,Apple Watch van Mithat Can
2023-10-25 12:55:35,38.76,Apple Watch van Mithat Can
2023-10-25 13:25:35,64.47,Apple Watch van Mithat Can
2023-10-25 13:55:35,59.49,Apple Watch van Mithat Can
2023-10-25 14:25:30,51.78,Apple Watch van Mithat Can
2023-10-25 14:55:30,56.25,Apple Watch van Mithat Can
2023-10-25 15:25:30,77.2,Apple Watch van Mithat Can
2023-10-25 15:55:30,76.21,Apple Watch van Mithat Can
2023-10-25 16:25:30,61.98,Apple Watch van Mithat Can
2023-10-25 16:55:30,65.27,Apple Watch van Mithat Can
2023-10-25 17:25:25,70.04,Apple Watch van Mithat Can
2023-10-25 17:55:20,74.08,Apple Watch van Mithat Can
2023-10-25 18:25:15,70.25,Apple Watch van Mithat Can
2023-10-25 18:55:10,73.65,Apple Watch van Mithat Can
2023-10-25 19:25:10,69.14,Apple Watch van Mithat Can
2023-10-25 19:55:10,59.57,Apple Watch van Mithat Can
2023-10-25 20:25:05,50.02,Apple Watch van Mithat Can
2023-10-25 20:55:00,47.64,Apple Watch van Mithat Can
2023-10-25 21:25:00,46.16,Apple Watch van Mithat Can
2023-10-25 21:55:00,43.77,Apple Watch van Mithat Can
2023-10-25 22:25:00,61.9,Apple Watch van Mithat Can
2023-10-25 22:54:55,68.98,Apple Watch van Mithat Can
2023-10-26 03:15:20,69.55,Apple Watch van Mithat Can
2023-10-26 03:45:15,68.38,Apple Watch van Mithat Can
2023-10-26 04:15:10,68.15,Apple Watch van Mithat Can
2023-10-26 04:45:05,66.33,Apple Watch van Mithat Can
2023-10-26 05:15:00,65.68,Apple Watch van Mithat Can
2023-10-26 05:44:55,64.97,Apple Watch van Mithat Can
2023-10-26 06:14:50,67.79,Apple Watch van Mithat Can
2023-10-26 06:44:45,75.73,Apple Watch van Mithat Can
2023-10-26 07:14:40,74.37,Apple Watch van Mithat Can
2023-10-26 07:44:35,77.38,Apple Watch van Mithat Can
2023-10-26 08:14:30,70.87,Apple Watch van Mithat Can
2023-10-26 08:44:30,83.21,Apple Watch van Mithat Can
2023-10-26 09:14:30,69.19,Apple Watch van Mithat Can
2023-10-26 09:44:30,71.52,Apple Watch van Mithat Can
2023-10-26 10:14:30,69.91,Apple Watch van Mithat Can
2023-10-26 10:44:30,69.2,Apple Watch van Mithat Can
2023-10-26 11:14:30,73.34,Apple Watch van Mithat Can
2023-10-26 11:44:30,73.86,Apple Watch van Mithat Can
2023-10-26 12:14:30,71.59,Apple Watch van Mithat Can
2023-10-26 12:44:30,75.14,Apple Watch van Mithat Can
2023-10-26 13:14:30,67.24,Apple Watch van Mithat Can
2023-10-26 13:44:25,71.84,Apple Watch van Mithat Can
2023-10-26 14:14:20,69.11,Apple Watch van Mithat Can
2023-10-26 14:44:15,68.08,Apple Watch van Mithat Can
2023-10-26 15:14:15,70.29,Apple Watch van Mithat Can
2023-10-26 15:44:12,67,Apple Watch van Mithat Can
2023-10-26 16:14:12,68.65,Apple Watch van Mithat Can
2023-10-26 16:44:12,72.23,Apple Watch van Mithat Can
2023-10-26 17:14:12,70.99,Apple Watch van Mithat Can
2023-10-26 17:44:07,73.49,Apple Watch van Mithat Can
2023-10-26 18:14:02,71.62,Apple Watch van Mithat Can
2023-10-26 18:43:57,70.98,Apple Watch van Mithat Can
2023-10-26 19:13:52,74.38,Apple Watch van Mithat Can
2023-10-27 10:53:34,70.71,Apple Watch van Mithat Can
2023-10-27 11:23:29,69.71,Apple Watch van Mithat Can
2023-10-27 11:53:29,72.48,Apple Watch van Mithat Can
2023-10-27 12:23:29,70.97,Apple Watch van Mithat Can
2023-10-27 12:53:24,72.17,Apple Watch van Mithat Can
2023-10-27 13:23:19,72.71,Apple Watch van Mithat Can
2023-10-27 13:53:14,72.75,Apple Watch van Mithat Can
2023-10-27 14:23:09,80.18,Apple Watch van Mithat Can
2023-10-27 14:53:04,82.26,Apple Watch van Mithat Can
2023-10-27 15:23:04,70.83,Apple Watch van Mithat Can
2023-10-27 15:53:04,72.9,Apple Watch van Mithat Can
2023-10-27 16:22:59,78.06,Apple Watch van Mithat Can
2023-10-27 16:52:59,85.19,Apple Watch van Mithat Can
2023-10-27 17:22:54,75.78,Apple Watch van Mithat Can
2023-10-27 17:52:54,66.64,Apple Watch van Mithat Can
2023-10-27 18:22:54,74.86,Apple Watch van Mithat Can
2023-10-27 18:52:49,90.23,Apple Watch van Mithat Can
2023-10-27 19:22:49,75.22,Apple Watch van Mithat Can
2023-10-27 19:52:49,77.6,Apple Watch van Mithat Can
2023-10-27 20:22:49,63.17,Apple Watch van Mithat Can
2023-10-27 20:52:49,67.05,Apple Watch van Mithat Can
2023-10-27 21:22:49,62.56,Apple Watch van Mithat Can
2023-10-27 21:52:49,64.17,Apple Watch van Mithat Can
2023-10-27 22:22:49,67.25,Apple Watch van Mithat Can
2023-10-27 22:52:44,70.45,Apple Watch van Mithat Can
2023-10-28 00:18:02,72.13,Apple Watch van Mithat Can
2023-10-28 00:48:02,76.7,Apple Watch van Mithat Can
2023-10-28 01:17:57,74.22,Apple Watch van Mithat Can
2023-10-28 01:47:52,66.81,Apple Watch van Mithat Can
2023-10-28 12:00:08,72.02,Apple Watch van Mithat Can
2023-10-28 12:30:08,78.6,Apple Watch van Mithat Can
2023-10-28 13:00:08,78.63,Apple Watch van Mithat Can
2023-10-28 13:30:03,74.86,Apple Watch van Mithat Can
2023-10-28 13:59:58,64.65,Apple Watch van Mithat Can
2023-10-28 14:29:58,75.3,Apple Watch van Mithat Can
2023-10-28 14:59:53,72.31,Apple Watch van Mithat Can
2023-10-28 15:29:53,75,Apple Watch van Mithat Can
2023-10-28 15:59:48,70.41,Apple Watch van Mithat Can
2023-10-28 16:29:48,80.52,Apple Watch van Mithat Can
2023-10-28 16:59:53,80.6,Apple Watch van Mithat Can
2023-10-28 17:29:48,73.83,Apple Watch van Mithat Can
2023-10-28 17:59:43,71.62,Apple Watch van Mithat Can
2023-10-28 18:29:43,71.97,Apple Watch van Mithat Can
2023-10-28 21:11:36,72.62,Apple Watch van Mithat Can
2023-10-28 21:41:31,74.22,Apple Watch van Mithat Can
2023-10-28 22:11:26,78.23,Apple Watch van Mithat Can
2023-10-28 22:41:21,72.07,Apple Watch van Mithat Can
2023-10-28 23:11:16,65.41,Apple Watch van Mithat Can
2023-10-28 23:41:11,69.96,Apple Watch van Mithat Can
2023-10-29 00:11:06,76.14,Apple Watch van Mithat Can
2023-10-29 00:41:06,77.85,Apple Watch van Mithat Can
2023-10-29 01:11:06,77.02,Apple Watch van Mithat Can
2023-10-29 01:41:06,71.9,Apple Watch van Mithat Can
2023-10-29 12:00:34,69.12,Apple Watch van Mithat Can
2023-10-29 12:30:34,73.02,Apple Watch van Mithat Can
2023-10-29 13:00:34,74.3,Apple Watch van Mithat Can
2023-10-29 13:30:34,74.19,Apple Watch van Mithat Can
2023-10-29 14:00:34,73.07,Apple Watch van Mithat Can
2023-10-29 14:30:34,73.57,Apple Watch van Mithat Can
2023-10-29 15:00:34,74.53,Apple Watch van Mithat Can
2023-10-29 15:30:29,73.16,Apple Watch van Mithat Can
2023-10-29 16:00:24,74.11,Apple Watch van Mithat Can
2023-10-29 16:30:19,74.4,Apple Watch van Mithat Can
2023-10-29 17:00:19,72.9,Apple Watch van Mithat Can
2023-10-29 17:30:14,77.48,Apple Watch van Mithat Can
2023-10-29 18:00:09,72.06,Apple Watch van Mithat Can
2023-10-29 18:30:04,72.79,Apple Watch van Mithat Can
2023-10-29 18:59:59,73.05,Apple Watch van Mithat Can
2023-10-29 19:29:54,68.32,Apple Watch van Mithat Can
2023-10-29 19:59:50,66.77,Apple Watch van Mithat Can
2023-10-29 20:29:50,69.7,Apple Watch van Mithat Can
2023-10-29 20:59:50,67.56,Apple Watch van Mithat Can
2023-10-29 21:29:50,76.17,Apple Watch van Mithat Can
2023-10-29 21:59:50,77.51,Apple Watch van Mithat Can
2023-10-29 22:29:50,73.82,Apple Watch van Mithat Can
2023-10-29 22:59:50,78.49,Apple Watch van Mithat Can
2023-10-29 23:29:45,66.78,Apple Watch van Mithat Can
2023-10-29 23:59:40,71.41,Apple Watch van Mithat Can
2023-10-30 00:29:35,67.64,Apple Watch van Mithat Can
2023-10-30 00:59:32,37.75,Apple Watch van Mithat Can
2023-10-30 09:11:59,69.25,Apple Watch van Mithat Can
2023-10-30 09:41:59,70.19,Apple Watch van Mithat Can
2023-10-30 10:11:54,66.31,Apple Watch van Mithat Can
2023-10-30 10:41:54,68.69,Apple Watch van Mithat Can
2023-10-30 11:11:49,64.22,Apple Watch van Mithat Can
2023-10-30 11:41:44,60.78,Apple Watch van Mithat Can
2023-10-30 12:11:39,73.98,Apple Watch van Mithat Can
2023-10-30 12:41:34,67.5,Apple Watch van Mithat Can
2023-10-30 13:11:34,66.08,Apple Watch van Mithat Can
2023-10-30 13:41:29,49.17,Apple Watch van Mithat Can
2023-10-30 14:11:24,52.19,Apple Watch van Mithat Can
2023-10-30 14:41:24,52.75,Apple Watch van Mithat Can
2023-10-30 15:11:24,54.98,Apple Watch van Mithat Can
2023-10-30 15:41:24,60.18,Apple Watch van Mithat Can
2023-10-30 16:11:24,59.78,Apple Watch van Mithat Can
2023-10-30 16:41:24,65.2,Apple Watch van Mithat Can
2023-10-30 17:11:19,72.93,Apple Watch van Mithat Can
2023-10-30 17:41:14,52.19,Apple Watch van Mithat Can
2023-10-30 18:11:09,65.01,Apple Watch van Mithat Can
2023-10-30 18:41:04,61,Apple Watch van Mithat Can
2023-10-30 19:11:04,71.6,Apple Watch van Mithat Can
2023-10-30 19:41:04,76.18,Apple Watch van Mithat Can
2023-10-30 20:11:04,78.43,Apple Watch van Mithat Can
2023-10-30 20:41:04,82.23,Apple Watch van Mithat Can
2023-10-30 21:10:59,82.28,Apple Watch van Mithat Can
2023-10-30 21:40:59,81.47,Apple Watch van Mithat Can
2023-10-30 22:10:54,81.12,Apple Watch van Mithat Can
2023-10-30 22:40:49,80.37,Apple Watch van Mithat Can
2023-10-30 23:10:49,63.25,Apple Watch van Mithat Can
2023-10-30 23:40:49,66.06,Apple Watch van Mithat Can
2023-10-31 00:10:44,49.49,Apple Watch van Mithat Can
2023-10-31 00:40:39,47.78,Apple Watch van Mithat Can
2023-10-31 17:11:06,78.36,Apple Watch van Mithat Can
2023-10-31 17:41:01,82.01,Apple Watch van Mithat Can
2023-10-31 18:11:01,71.95,Apple Watch van Mithat Can
2023-10-31 18:41:01,67.88,Apple Watch van Mithat Can
2023-10-31 19:11:01,83.5,Apple Watch van Mithat Can
2023-10-31 19:40:56,71.61,Apple Watch van Mithat Can
2023-10-31 20:10:51,52.64,Apple Watch van Mithat Can
2023-10-31 20:40:46,51.24,Apple Watch van Mithat Can
2023-10-31 21:10:41,44.2,Apple Watch van Mithat Can
2023-10-31 21:40:41,74.86,Apple Watch van Mithat Can
2023-10-31 22:10:41,65.92,Apple Watch van Mithat Can
2023-10-31 22:40:41,72.68,Apple Watch van Mithat Can
2023-11-01 10:51:58,71.66,Apple Watch van Mithat Can
2023-11-01 11:21:53,68.74,Apple Watch van Mithat Can
2023-11-01 11:51:48,69.06,Apple Watch van Mithat Can
2023-11-01 12:21:48,70.35,Apple Watch van Mithat Can
2023-11-01 12:51:43,73.45,Apple Watch van Mithat Can
2023-11-01 13:21:38,64.77,Apple Watch van Mithat Can
2023-11-01 13:51:38,61.93,Apple Watch van Mithat Can
2023-11-01 14:21:38,64.17,Apple Watch van Mithat Can
2023-11-01 14:51:38,64.85,Apple Watch van Mithat Can
2023-11-01 15:21:33,71.82,Apple Watch van Mithat Can
2023-11-01 15:51:28,71.24,Apple Watch van Mithat Can
2023-11-01 16:21:23,77.68,Apple Watch van Mithat Can
2023-11-01 16:51:23,76.69,Apple Watch van Mithat Can
2023-11-01 17:21:23,69.25,Apple Watch van Mithat Can
2023-11-01 17:51:23,73.17,Apple Watch van Mithat Can
2023-11-01 18:21:23,72.54,Apple Watch van Mithat Can
2023-11-01 18:51:23,76.59,Apple Watch van Mithat Can
2023-11-01 19:21:18,78.4,Apple Watch van Mithat Can
2023-11-01 19:51:13,77.24,Apple Watch van Mithat Can
2023-11-01 20:21:13,79.54,Apple Watch van Mithat Can
2023-11-01 20:51:13,80.21,Apple Watch van Mithat Can
2023-11-01 21:21:08,79.76,Apple Watch van Mithat Can
2023-11-01 21:51:08,80.09,Apple Watch van Mithat Can
2023-11-01 22:21:08,78.09,Apple Watch van Mithat Can
2023-11-01 22:51:08,76.82,Apple Watch van Mithat Can
2023-11-01 23:21:08,74.52,Apple Watch van Mithat Can
2023-11-01 23:51:03,65.75,Apple Watch van Mithat Can
2023-11-02 00:20:58,47.04,Apple Watch van Mithat Can
2023-11-02 01:15:15,56.85,Apple Watch van Mithat Can
2023-11-02 18:42:56,71.69,Apple Watch van Mithat Can
2023-11-02 19:12:51,66.73,Apple Watch van Mithat Can
2023-11-02 19:42:46,76.74,Apple Watch van Mithat Can
2023-11-02 20:12:46,75.49,Apple Watch van Mithat Can
2023-11-02 20:42:46,81.52,Apple Watch van Mithat Can
2023-11-02 21:12:46,70.29,Apple Watch van Mithat Can
2023-11-02 21:42:46,62.37,Apple Watch van Mithat Can
2023-11-02 22:12:46,67.12,Apple Watch van Mithat Can
2023-11-02 22:42:41,63.84,Apple Watch van Mithat Can
