dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1679328000,2023-03-20 16:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,9.19,6000,8.59,5.99,8.82,9.41,1016,,,96,6.69,230,,0.41,,,,75,500,Rain,light rain,10d
1679331600,2023-03-20 17:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,9.16,5000,8.56,6.12,8.82,9.4,1016,,,96,6.17,230,,0.45,,,,75,300,Drizzle,light intensity drizzle,09d
1679331600,2023-03-20 17:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,9.16,5000,8.56,6.12,8.82,9.4,1016,,,96,6.17,230,,0.45,,,,75,500,Rain,light rain,10d
1679335200,2023-03-20 18:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,9.09,8000,8.49,5.86,8.29,9.4,1016,,,96,6.69,230,,0.38,,,,75,300,Drizzle,light intensity drizzle,09n
1679335200,2023-03-20 18:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,9.09,8000,8.49,5.86,8.29,9.4,1016,,,96,6.69,230,,0.38,,,,75,500,Rain,light rain,10n
1679338800,2023-03-20 19:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,9.16,6000,8.56,5.8,8.29,9.4,1017,,,96,7.2,230,,0.25,,,,75,300,Drizzle,light intensity drizzle,09n
1679338800,2023-03-20 19:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,9.16,6000,8.56,5.8,8.29,9.4,1017,,,96,7.2,230,,0.25,,,,75,500,Rain,light rain,10n
1679342400,2023-03-20 20:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,9.1,6000,8.5,6.22,8.82,9.4,1016,,,96,5.66,230,,0.25,,,,75,300,Drizzle,light intensity drizzle,09n
1679342400,2023-03-20 20:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,9.1,6000,8.5,6.22,8.82,9.4,1016,,,96,5.66,230,,0.25,,,,75,500,Rain,light rain,10n
1679346000,2023-03-20 21:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,9.24,5000,8.64,6.39,8.82,9.41,1016,,,96,5.66,230,,0.25,,,,75,300,Drizzle,light intensity drizzle,09n
1679346000,2023-03-20 21:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,9.24,5000,8.64,6.39,8.82,9.41,1016,,,96,5.66,230,,0.25,,,,75,500,Rain,light rain,10n
1679349600,2023-03-20 22:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,9.19,3300,8.59,6.33,8.82,9.41,1016,,,96,5.66,230,,,,,,75,300,Drizzle,light intensity drizzle,09n
1679353200,2023-03-20 23:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,9.16,3500,8.71,6.48,8.82,9.4,1016,,,97,5.14,220,,0.25,,,,75,300,Drizzle,light intensity drizzle,09n
1679353200,2023-03-20 23:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,9.16,3500,8.71,6.48,8.82,9.4,1016,,,97,5.14,220,,0.25,,,,75,500,Rain,light rain,10n
1679356800,2023-03-21 00:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,9.17,2300,8.57,6.5,8.82,9.4,1016,,,96,5.14,230,,0.25,,,,100,300,Drizzle,light intensity drizzle,09n
1679356800,2023-03-21 00:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,9.17,2300,8.57,6.5,8.82,9.4,1016,,,96,5.14,230,,0.25,,,,100,500,Rain,light rain,10n
1679360400,2023-03-21 01:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,9.1,2200,8.65,6.84,8.82,9.4,1015,,,97,4.12,220,,0.25,,,,75,300,Drizzle,light intensity drizzle,09n
1679360400,2023-03-21 01:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,9.1,2200,8.65,6.84,8.82,9.4,1015,,,97,4.12,220,,0.25,,,,75,500,Rain,light rain,10n
1679364000,2023-03-21 02:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,9.2,1600,8.75,6.96,8.82,9.41,1015,,,97,4.12,210,,0.3,,,,75,300,Drizzle,light intensity drizzle,09n
1679364000,2023-03-21 02:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,9.2,1600,8.75,6.96,8.82,9.41,1015,,,97,4.12,210,,0.3,,,,75,500,Rain,light rain,10n
1679367600,2023-03-21 03:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,9.2,2700,8.75,6.74,8.82,9.41,1014,,,97,4.63,200,,0.25,,,,75,300,Drizzle,light intensity drizzle,09n
1679367600,2023-03-21 03:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,9.2,2700,8.75,6.74,8.82,9.41,1014,,,97,4.63,200,,0.25,,,,75,500,Rain,light rain,10n
1679371200,2023-03-21 04:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,9.14,5000,8.69,6.27,8.82,9.41,1014,,,97,5.66,210,,0.32,,,,75,500,Rain,light rain,10n
1679371200,2023-03-21 04:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,9.14,5000,8.69,6.27,8.82,9.41,1014,,,97,5.66,210,,0.32,,,,75,300,Drizzle,light intensity drizzle,09n
1679374800,2023-03-21 05:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,8.86,2800,8.41,6.11,8.82,8.97,1013,,,97,5.14,200,,0.35,,,,75,300,Drizzle,light intensity drizzle,09n
1679374800,2023-03-21 05:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,8.86,2800,8.41,6.11,8.82,8.97,1013,,,97,5.14,200,,0.35,,,,75,500,Rain,light rain,10n
1679378400,2023-03-21 06:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,8.79,6000,8.34,6.72,8.28,8.97,1013,,,97,3.6,190,,0.51,,,,75,500,Rain,light rain,10d
1679382000,2023-03-21 07:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,8.8,5000,8.2,6.73,8.29,8.97,1013,,,96,3.6,180,,0.51,,,,75,311,Drizzle,rain and drizzle,09d
1679382000,2023-03-21 07:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,8.8,5000,8.2,6.73,8.29,8.97,1013,,,96,3.6,180,,0.51,,,,75,500,Rain,light rain,10d
1679385600,2023-03-21 08:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,8.85,8000,8.25,6.53,8.82,8.97,1013,,,96,4.12,170,,0.93,,,,40,310,Drizzle,light intensity drizzle rain,09d
1679385600,2023-03-21 08:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,8.85,8000,8.25,6.53,8.82,8.97,1013,,,96,4.12,170,,0.93,,,,40,500,Rain,light rain,10d
1679389200,2023-03-21 09:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,9.4,10000,8.8,6.6,8.85,9.97,1012,,,96,5.66,170,,0.3,,,,75,500,Rain,light rain,10d
1679392800,2023-03-21 10:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,10.28,10000,9.2,9.79,9.96,11.06,1012,,,93,5.66,170,,0.25,,,,40,500,Rain,light rain,10d
1679396400,2023-03-21 11:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,11.08,10000,9.67,10.62,10.5,11.62,1012,,,91,6.69,200,,0.25,,,,75,500,Rain,light rain,10d
1679400000,2023-03-21 12:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,12.01,10000,9.74,11.51,11.62,12.73,1012,,,86,7.2,220,,,,,,75,803,Clouds,broken clouds,04d
1679403600,2023-03-21 13:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,12.8,10000,9.81,12.28,11.97,13.84,1011,,,82,7.72,210,,,,,,75,803,Clouds,broken clouds,04d
1679407200,2023-03-21 14:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,12.31,10000,9.51,11.76,11.61,12.75,1011,,,83,7.2,210,,,,,,75,803,Clouds,broken clouds,04d
1679410800,2023-03-21 15:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,11.88,10000,9.44,11.34,11.07,12.72,1010,,,85,7.72,210,,,,,,100,804,Clouds,overcast clouds,04d
1679414400,2023-03-21 16:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,11.57,10000,9.48,11.05,11.06,12.19,1010,,,87,7.2,220,,,,,,75,803,Clouds,broken clouds,04d
1679418000,2023-03-21 17:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,11.77,10000,9.51,11.25,11.07,12.19,1010,,,86,7.2,230,,,,,,75,803,Clouds,broken clouds,04d
1679421600,2023-03-21 18:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,11.3,10000,8.7,10.68,10.5,11.64,1010,,,84,6.69,220,,,,,,20,801,Clouds,few clouds,02n
1679425200,2023-03-21 19:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,10.77,10000,8.18,10.1,9.95,11.08,1010,,,84,8.23,210,,,,,,20,801,Clouds,few clouds,02n
1679428800,2023-03-21 20:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,10.31,10000,8.24,9.67,9.39,11.05,1010,,,87,7.2,200,,,,,,20,801,Clouds,few clouds,02n
1679432400,2023-03-21 21:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,9.66,10000,8.1,7.11,8.82,10.52,1009,,,90,5.14,190,,,,,,20,801,Clouds,few clouds,02n
1679436000,2023-03-21 22:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,9.56,10000,8.33,6.47,8.82,9.96,1009,,,92,6.69,200,,,,,,20,801,Clouds,few clouds,02n
1679439600,2023-03-21 23:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,9.56,10000,7.84,6.47,8.82,9.96,1009,,,89,6.69,210,,,,,,0,800,Clear,sky is clear,01n
1679443200,2023-03-22 00:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,9.48,10000,7.59,6.21,8.82,9.96,1008,,,88,7.2,210,,,,,,0,800,Clear,sky is clear,01n
1679446800,2023-03-22 01:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,9.44,10000,7.72,6.65,8.82,9.96,1008,,,89,5.66,200,,,,,,0,800,Clear,sky is clear,01n
1679450400,2023-03-22 02:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,9.23,10000,7.51,6.78,8.82,9.95,1007,,,89,4.63,180,,,,,,20,801,Clouds,few clouds,02n
1679454000,2023-03-22 03:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,9.18,10000,7.46,6.32,8.28,9.94,1006,,,89,5.66,170,,,,,,20,801,Clouds,few clouds,02n
1679457600,2023-03-22 04:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,9.22,10000,7.67,6.37,8.28,9.41,1005,,,90,5.66,180,,,,,,0,800,Clear,sky is clear,01n
1679461200,2023-03-22 05:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,9.52,10000,8.13,6.75,8.84,9.97,1005,,,91,5.66,190,,,,,,0,800,Clear,sky is clear,01n
1679464800,2023-03-22 06:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,9.86,10000,7.97,6.56,9.39,10.5,1005,,,88,7.72,200,,,,,,40,802,Clouds,scattered clouds,03d
1679468400,2023-03-22 07:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,10.25,10000,8.01,9.58,9.93,11.05,1005,,,86,7.72,200,,,,,,75,500,Rain,light rain,10d
1679472000,2023-03-22 08:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,10.6,10000,8.53,9.99,9.93,11.07,1005,,,87,10.29,200,,0.26,,,,40,500,Rain,light rain,10d
1679475600,2023-03-22 09:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,10.01,9000,8.61,9.44,9.4,10.51,1005,,,91,10.8,200,,0.34,,,,75,500,Rain,light rain,10d
1679479200,2023-03-22 10:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,9.91,10000,8.83,5.93,9.4,10.5,1005,,,93,10.8,200,,0.72,,,,75,500,Rain,light rain,10d
1679482800,2023-03-22 11:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,10.37,10000,9.13,9.86,9.95,11.04,1004,,,92,10.29,200,,0.51,,,,75,500,Rain,light rain,10d
1679486400,2023-03-22 12:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,10.72,10000,9.15,10.2,10.5,11.08,1005,,,90,9.26,210,,0.51,,,,75,500,Rain,light rain,10d
1679490000,2023-03-22 13:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,11.03,10000,9.45,10.54,10.5,11.08,1004,,,90,9.77,210,,0.25,,,,100,500,Rain,light rain,10d
1679493600,2023-03-22 14:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,11.65,10000,9.73,11.17,11.61,11.97,1004,,,88,9.77,210,,0.25,,,,100,500,Rain,light rain,10d
1679497200,2023-03-22 15:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,11.34,9000,10.09,10.93,10.5,11.64,1004,,,92,9.77,200,,0.25,,,,75,300,Drizzle,light intensity drizzle,09d
1679497200,2023-03-22 15:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,11.34,9000,10.09,10.93,10.5,11.64,1004,,,92,9.77,200,,0.25,,,,75,500,Rain,light rain,10d
1679500800,2023-03-22 16:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,11.2,4000,10.43,10.86,10.5,11.64,1003,,,95,8.23,200,,0.25,,,,75,310,Drizzle,light intensity drizzle rain,09d
1679500800,2023-03-22 16:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,11.2,4000,10.43,10.86,10.5,11.64,1003,,,95,8.23,200,,0.25,,,,75,500,Rain,light rain,10d
1679504400,2023-03-22 17:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,11.11,10000,10.5,10.78,10.5,11.64,1003,,,96,8.23,190,,0.41,,,,75,500,Rain,light rain,10d
1679508000,2023-03-22 18:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,11.13,5000,10.52,10.81,10.5,11.64,1003,,,96,8.75,200,,0.25,,,,75,310,Drizzle,light intensity drizzle rain,09n
1679508000,2023-03-22 18:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,11.13,5000,10.52,10.81,10.5,11.64,1003,,,96,8.75,200,,0.25,,,,75,500,Rain,light rain,10n
1679511600,2023-03-22 19:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,11.05,5000,10.44,10.72,10.5,11.62,1003,,,96,8.23,200,,0.25,,,,75,310,Drizzle,light intensity drizzle rain,09n
1679511600,2023-03-22 19:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,11.05,5000,10.44,10.72,10.5,11.62,1003,,,96,8.23,200,,0.25,,,,75,500,Rain,light rain,10n
1679515200,2023-03-22 20:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,11.05,6000,10.44,10.72,10.5,11.08,1002,,,96,7.72,190,,1.35,,,,75,501,Rain,moderate rain,10n
1679518800,2023-03-22 21:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,11.2,9000,10.27,10.83,11.06,12.16,1002,,,94,8.75,190,,0.86,,,,100,310,Drizzle,light intensity drizzle rain,09n
1679518800,2023-03-22 21:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,11.2,9000,10.27,10.83,11.06,12.16,1002,,,94,8.75,190,,0.86,,,,100,500,Rain,light rain,10n
1679522400,2023-03-22 22:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,11.34,10000,10.25,10.96,11.06,12.15,1002,,,93,10.29,200,,0.25,,,,75,310,Drizzle,light intensity drizzle rain,09n
1679522400,2023-03-22 22:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,11.34,10000,10.25,10.96,11.06,12.15,1002,,,93,10.29,200,,0.25,,,,75,500,Rain,light rain,10n
1679526000,2023-03-22 23:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,11.68,10000,10.26,11.28,11.06,12.18,1001,,,91,8.75,200,,0.25,,,,75,500,Rain,light rain,10n
1679529600,2023-03-23 00:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,12.08,10000,10.32,11.67,11.61,12.74,1001,,,89,10.29,200,,0.25,,,,75,500,Rain,light rain,10n
1679533200,2023-03-23 01:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,12.08,10000,9.98,11.62,11.07,12.74,1000,,,87,8.75,200,,0.25,,,,75,500,Rain,light rain,10n
1679536800,2023-03-23 02:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,11.99,10000,9.72,11.49,11.07,12.72,1000,,,86,8.23,200,,0.32,,,,75,500,Rain,light rain,10n
1679540400,2023-03-23 03:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,11.98,10000,9.89,11.51,11.07,12.72,999,,,87,9.26,210,14.4,0.2,,,,75,520,Rain,light intensity shower rain,09n
1679544000,2023-03-23 04:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,11.44,10000,9.52,10.94,10.52,12.15,999,,,88,9.77,230,,0.86,,,,40,500,Rain,light rain,10n
1679547600,2023-03-23 05:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,10.82,10000,9.25,10.31,10.5,11.61,1000,,,90,10.29,230,15.43,0.76,,,,75,500,Rain,light rain,10n
1679551200,2023-03-23 06:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,10.75,10000,9.01,10.2,9.96,11.61,1001,,,89,11.32,230,16.98,,,,,40,802,Clouds,scattered clouds,03d
1679554800,2023-03-23 07:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,11.21,10000,9.13,10.66,10.5,11.63,1001,,,87,11.83,230,,0.25,,,,40,500,Rain,light rain,10d
1679558400,2023-03-23 08:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,11.21,10000,8.78,10.61,10.5,11.64,1001,,,85,9.77,230,,,,,,20,801,Clouds,few clouds,02d
1679562000,2023-03-23 09:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,12.42,10000,8.88,11.78,11.61,13.3,1002,,,79,9.26,230,,0.19,,,,20,500,Rain,light rain,10d
1679565600,2023-03-23 10:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,13.29,10000,8.76,12.61,12.71,13.85,1002,,,74,10.29,220,,0.25,,,,20,500,Rain,light rain,10d
1679569200,2023-03-23 11:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,13.67,10000,8.51,12.95,13.29,14.4,1003,,,71,10.8,230,,0.17,,,,40,500,Rain,light rain,10d
1679572800,2023-03-23 12:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,14.31,10000,8.71,13.6,13.82,14.96,1003,,,69,10.29,230,,0.3,,,,40,500,Rain,light rain,10d
1679576400,2023-03-23 13:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,14.22,10000,9.25,13.58,13.82,14.96,1002,,,72,10.29,240,15.43,0.25,,,,40,500,Rain,light rain,10d
1679580000,2023-03-23 14:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,14.39,10000,8.78,13.69,13.82,14.96,1003,,,69,12.35,240,,0.23,,,,20,500,Rain,light rain,10d
1679583600,2023-03-23 15:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,14.66,10000,8.61,13.93,13.82,14.97,1002,,,67,9.77,230,,0.21,,,,20,500,Rain,light rain,10d
1679587200,2023-03-23 16:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,15.06,10000,10.26,14.53,14.39,15.51,1001,,,73,9.26,230,,0.54,,,,20,500,Rain,light rain,10d
1679590800,2023-03-23 17:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,14.09,10000,8.71,13.38,13.29,14.4,1001,,,70,7.72,220,,,,,,20,801,Clouds,few clouds,02d
1679594400,2023-03-23 18:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,13.61,10000,9.46,13.01,12.71,14.39,1001,,,76,3.6,190,,,,,,20,801,Clouds,few clouds,02n
1679598000,2023-03-23 19:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,12.41,10000,10.14,11.95,11.63,13.27,1001,,,86,3.6,170,,1.17,,,,75,501,Rain,moderate rain,10n
1679601600,2023-03-23 20:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,11.77,9000,10.51,11.4,11.07,12.19,1000,,,92,5.66,180,,1.4,,,,40,501,Rain,moderate rain,10n
1679605200,2023-03-23 21:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,11.79,10000,10.7,11.45,11.61,12.18,999,,,93,8.23,180,,0.7,,,,40,500,Rain,light rain,10n
1679608800,2023-03-23 22:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,11.67,10000,10.58,11.32,11.61,12.15,998,,,93,7.2,180,,0.42,,,,75,500,Rain,light rain,10n
1679608800,2023-03-23 22:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,11.67,10000,10.58,11.32,11.61,12.15,998,,,93,7.2,180,,0.42,,,,75,310,Drizzle,light intensity drizzle rain,09n
1679612400,2023-03-23 23:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,11.59,7000,10.5,11.23,11.07,12.15,997,,,93,9.77,190,,0.51,,,,75,520,Rain,light intensity shower rain,09n
1679616000,2023-03-24 00:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,11.34,10000,10.41,10.98,11.07,12.15,996,,,94,8.23,180,,1.02,,,,75,310,Drizzle,light intensity drizzle rain,09n
1679616000,2023-03-24 00:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,11.34,10000,10.41,10.98,11.07,12.15,996,,,94,8.23,180,,1.02,,,,75,501,Rain,moderate rain,10n
1679619600,2023-03-24 01:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,11.92,10000,10.83,11.6,11.62,12.97,995,,,93,10.29,200,,0.57,,,,75,500,Rain,light rain,10n
1679623200,2023-03-24 02:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,11.86,10000,10.93,11.56,11.61,12.19,995,,,94,9.77,210,15.43,1.19,,,,75,310,Drizzle,light intensity drizzle rain,09n
1679623200,2023-03-24 02:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,11.86,10000,10.93,11.56,11.61,12.19,995,,,94,9.77,210,15.43,1.19,,,,75,501,Rain,moderate rain,10n
1679626800,2023-03-24 03:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,10.19,10000,8.46,9.59,9.41,11.04,996,,,89,11.32,250,,0.89,,,,75,500,Rain,light rain,10n
1679630400,2023-03-24 04:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,9.62,10000,8.06,5.87,8.84,10.5,997,,,90,9.26,240,,,,,,20,801,Clouds,few clouds,02n
1679634000,2023-03-24 05:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,9.44,10000,7.72,5.52,8.84,9.97,998,,,89,9.77,230,,,,,,20,801,Clouds,few clouds,02n
1679637600,2023-03-24 06:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,9.58,10000,8.02,5.7,8.84,9.97,999,,,90,9.77,230,,0.25,,,,75,500,Rain,light rain,10d
1679641200,2023-03-24 07:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,9.83,10000,8.11,6.04,9.39,10.5,999,,,89,9.77,230,,,,,,75,803,Clouds,broken clouds,04d
1679644800,2023-03-24 08:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,10.62,10000,8.21,9.96,9.97,11.08,1000,,,85,10.29,240,,0.15,,,,40,500,Rain,light rain,10d
1679648400,2023-03-24 09:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,11.38,10000,8.24,10.69,10.5,12.19,1000,,,81,11.32,230,16.46,0.11,,,,40,500,Rain,light rain,10d
1679652000,2023-03-24 10:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,11.9,,8.19,11.18,11.61,12.74,1001,,,78,6.26,223,11.62,0.1,,,,55,500,Rain,light rain,10d
1679655600,2023-03-24 11:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,12.41,10000,8.11,11.66,11.61,13.29,1001,,,75,10.29,240,15.43,0.23,,,,40,500,Rain,light rain,10d
1679659200,2023-03-24 12:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,12.95,10000,8.23,12.21,12.18,13.85,1001,,,73,11.32,240,,2,,,,20,501,Rain,moderate rain,10d
1679662800,2023-03-24 13:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,13.36,10000,8.42,12.63,12.71,13.85,1001,,,72,11.32,230,16.46,0.2,,,,20,500,Rain,light rain,10d
1679666400,2023-03-24 14:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,13.08,10000,7.95,12.3,12.71,13.3,1001,,,71,13.38,240,19.03,0.57,,,,40,500,Rain,light rain,10d
1679670000,2023-03-24 15:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,12.98,10000,7.64,12.16,12.71,13.85,1001,,,70,11.83,240,,2.29,,,,20,501,Rain,moderate rain,10d
1679673600,2023-03-24 16:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,12.9,10000,7.57,12.07,12.19,13.29,1000,,,70,10.8,230,,,,,,20,801,Clouds,few clouds,02d
1679677200,2023-03-24 17:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,12.11,10000,7.82,11.33,11.07,12.74,1000,,,75,11.32,230,,,,,,20,801,Clouds,few clouds,02d
1679680800,2023-03-24 18:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,11.71,10000,7.04,10.84,11.06,12.18,1000,,,73,11.32,230,,,,,,20,801,Clouds,few clouds,02n
1679684400,2023-03-24 19:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,10.91,10000,7.04,10.07,9.96,11.62,1000,,,77,10.29,220,15.43,,,,,20,801,Clouds,few clouds,02n
1679688000,2023-03-24 20:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,10.65,10000,7.16,9.83,9.95,11.07,1000,,,79,9.77,220,14.92,,,,,0,800,Clear,sky is clear,01n
1679691600,2023-03-24 21:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,10.26,10000,6.97,9.43,9.93,10.52,1000,,,80,9.77,230,,,,,,20,801,Clouds,few clouds,02n
1679695200,2023-03-24 22:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,10.17,10000,7.06,9.36,9.4,10.52,999,,,81,10.29,220,,,,,,40,802,Clouds,scattered clouds,03n
1679698800,2023-03-24 23:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,10.22,10000,7.29,9.44,9.4,10.52,1000,,,82,10.8,230,,,,,,75,803,Clouds,broken clouds,04n
1679702400,2023-03-25 00:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,9.86,10000,7.11,5.86,9.39,10.51,1000,,,83,10.8,230,,,,,,40,520,Rain,light intensity shower rain,09n
1679706000,2023-03-25 01:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,9.7,10000,7.13,5.55,8.85,9.97,1000,,,84,11.32,230,16.46,,,,,40,802,Clouds,scattered clouds,03n
1679709600,2023-03-25 02:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,9.7,10000,7.3,5.65,8.85,9.97,1000,,,85,10.8,230,,0.1,,,,40,500,Rain,light rain,10n
